,Unnamed: 0,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,groupe
2685,2685,Mahindra Scorpio VLX AT AIRBAG BSIV,2010,509999,97000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120.0,290Nm@ 1800-2800rpm,8.0,1
2686,2686,Mahindra Xylo D2,2011,250000,100000,Diesel,Individual,Manual,Second Owner,13.0,2489,95.0,220Nm at 1400-2600 rpm,8.0,1
2687,2687,Hyundai i20 Active 1.2 SX,2015,500000,36000,Petrol,Individual,Manual,First Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5.0,2
2688,2688,Hyundai Creta 1.4 CRDi S,2019,1050000,27000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,219.7Nm@ 1500-2750rpm,5.0,1
2689,2689,Maruti Swift Dzire VDI,2014,490000,50000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,190Nm@ 2000rpm,5.0,1
2690,2690,Maruti Eeco 5 Seater AC BSIV,2020,415000,15000,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,101Nm@ 3000rpm,5.0,2
2691,2691,Maruti Alto 800 LXI Anniversary Edition,2013,190000,60000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2692,2692,Maruti Swift Dzire VDI,2018,680000,120000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5.0,1
2693,2693,Maruti Alto 800 LXI Airbag,2013,190000,60000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2694,2694,Mahindra Scorpio 2009-2014 SLE 7S BSIV,2013,479000,173000,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,7.0,1
2695,2695,Maruti Alto 800 LXI,2016,270000,60000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2696,2696,Hyundai i10 Era,2008,170000,70000,Petrol,Individual,Manual,Third Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
2697,2697,Maruti Ciaz 1.4 Alpha,2018,764000,25000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,130Nm@ 4000rpm,5.0,2
2698,2698,Mahindra Bolero 2011-2019 SLE,2019,710000,30000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
2699,2699,Maruti Alto 800 VXI,2017,310000,35000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5.0,2
2700,2700,Mahindra Bolero Power Plus SLX,2017,620000,100000,Diesel,Individual,Manual,Second Owner,16.5,1493,70.0,195Nm@ 1400-2200rpm,7.0,1
2701,2701,Hyundai EON Sportz,2017,280000,31000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
2702,2702,Toyota Fortuner 4x2 AT,2015,1500000,80000,Diesel,Individual,Automatic,Second Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7.0,1
2703,2703,Hyundai Grand i10 Asta Option,2016,450000,40000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,2
2704,2704,Mercedes-Benz GLA Class 200 D Sport Edition,2017,2199000,10000,Diesel,Individual,Automatic,Second Owner,17.9,2143,136.0,300Nm@ 1600-3000rpm,5.0,3
2705,2705,Mercedes-Benz M-Class ML 350 CDI,2013,3600000,50000,Diesel,Individual,Automatic,First Owner,11.74,2987,254.8,619Nm@ 1600-2400rpm,5.0,3
2706,2706,Ford Fiesta Classic 1.6 SXI Duratec,2008,285000,60000,Petrol,Individual,Manual,Second Owner,15.3,1596,99.6,146Nm@ 3400rpm,5.0,2
2707,2707,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,465000,210000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),8.0,1
2708,2708,BMW 3 Series 320d Highline,2009,1100000,60000,Diesel,Individual,Automatic,Second Owner,16.07,1995,181.0,380Nm@ 1750-3000rpm,5.0,1
2709,2709,Volkswagen Vento Diesel Highline,2011,350000,110000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5.0,1
2710,2710,Maruti Ertiga BSIV LXI,2017,600000,35000,Petrol,Individual,Manual,First Owner,17.5,1373,91.1,130Nm@ 4000rpm,7.0,2
2711,2711,Maruti Baleno Delta 1.2,2017,570000,35000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,2
2712,2712,Maruti Alto K10 VXI,2016,325000,20000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90Nm@ 3500rpm,5.0,2
2713,2713,Mahindra XUV500 AT W6 1.99 mHawk,2016,975000,54000,Diesel,Individual,Automatic,First Owner,16.0,1997,140.0,320Nm@ 1600-2800rpm,7.0,3
2714,2714,Hyundai i20 2015-2017 Sportz Option 1.2,2015,480000,60000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,2
2715,2715,Maruti Alto 800 Base,2014,185000,10300,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2716,2716,Hyundai Creta 1.6 CRDi AT SX Plus,2015,1050000,50000,Diesel,Individual,Automatic,First Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,3
2717,2717,Maruti Baleno Alpha,2019,760000,3000,Petrol,Individual,Manual,First Owner,21.01,1197,81.8,113Nm@ 4200rpm,5.0,2
2718,2718,Volkswagen Polo 2015-2019 1.0 MPI Trendline,2019,570000,5000,Petrol,Individual,Manual,First Owner,18.78,999,75.0,95Nm@ 3000-4300rpm,5.0,2
2719,2719,Ford Fiesta 1.6 SXI ABS Duratec,2006,130000,145000,Petrol,Individual,Manual,First Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
2720,2720,Maruti Baleno Alpha 1.2,2018,700000,13000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5.0,2
2721,2721,Ford EcoSport 1.5 Ti VCT AT Titanium BSIV,2015,775000,30000,Petrol,Individual,Automatic,First Owner,15.63,1499,110.4,140Nm@ 4400rpm,5.0,2
2722,2722,BMW 7 Series 730Ld,2007,750000,60000,Diesel,Individual,Automatic,Second Owner,14.49,2993,258.0,560Nm@ 1500rpm,5.0,1
2723,2723,Chevrolet Spark 1.0 LS,2010,140000,100000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5.0,2
2724,2724,Maruti Alto 800 Base,2016,220000,40000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2725,2725,Hyundai Santro Xing (Non-AC),2013,184000,15000,Petrol,Individual,Manual,First Owner,0.0,1086,62.1,96.1Nm@ 3000rpm,5.0,2
2726,2726,Toyota Qualis GS G1,2002,210000,275000,Diesel,Individual,Manual,Fourth & Above Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,1
2727,2727,Hyundai i20 2015-2017 Sportz 1.2,2017,440000,50000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,2
2728,2728,Hyundai i20 Active 1.4 SX,2017,650000,80000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,220Nm@ 1500-2750rpm,5.0,1
2729,2729,Mahindra TUV 300 T8 AMT,2017,660000,50000,Diesel,Individual,Automatic,First Owner,18.49,1493,100.0,230Nm@ 1500-2250rpm,7.0,3
2730,2730,Maruti Eeco CNG 5 Seater AC BSIV,2017,380000,30000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,85Nm@ 3000rpm,5.0,2
2731,2731,Toyota Corolla Altis Diesel D4DG,2012,415000,125000,Diesel,Individual,Manual,Second Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5.0,1
2732,2732,Hyundai i10 Magna 1.1L,2012,225000,110000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
2733,2733,Maruti Ertiga VDI,2013,600000,30000,Diesel,Individual,Manual,Second Owner,20.77,1248,88.76,200Nm@ 1750rpm,7.0,1
2734,2734,Maruti Ertiga ZDI,2014,620000,148000,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,200Nm@ 1750rpm,7.0,1
2735,2735,Mahindra TUV 300 T6 Plus,2016,750000,35000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7.0,1
2736,2736,Hyundai Grand i10 Magna,2016,400000,80000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,2
2737,2737,Maruti Wagon R LX,2005,110000,110000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,90Nm@ 3500rpm,5.0,2
2738,2738,Tata Indica Vista TDI LS,2012,119000,95000,Diesel,Individual,Manual,Second Owner,19.4,1405,70.0,135.4Nm@ 2500rpm,5.0,1
2739,2739,Honda Amaze S i-Dtech,2015,600000,25000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,200Nm@ 1750rpm,5.0,1
2740,2740,Maruti Zen Estilo LXI Green (CNG),2011,200000,80000,CNG,Individual,Manual,First Owner,26.3,998,67.1,90Nm@ 3500rpm,5.0,2
2741,2741,Tata Zest Quadrajet 1.3 XMS,2014,280000,60000,Diesel,Individual,Manual,Second Owner,23.0,1248,88.7,200Nm@ 1750-3000rpm,5.0,1
2742,2742,Skoda Rapid 1.6 MPI Ambition,2013,375000,100000,Petrol,Individual,Manual,First Owner,15.0,1598,105.0,153Nm@ 3800rpm,5.0,2
2743,2743,Datsun GO Plus T Option BSIV,2016,350000,50000,Petrol,Individual,Manual,First Owner,19.44,1198,67.0,104Nm@ 4000rpm,7.0,2
2744,2744,Hyundai Xcent 1.2 CRDi SX Option,2017,620000,31000,Diesel,Individual,Manual,First Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5.0,1
2745,2745,Maruti Swift Dzire VDI,2017,570000,120000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190Nm@ 2000rpm,5.0,1
2746,2746,Maruti Swift Dzire VDi,2012,290000,105000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190Nm@ 2000rpm,5.0,1
2747,2747,Maruti Ertiga SHVS ZDI Plus,2016,711000,120000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200Nm@ 1750rpm,7.0,1
2748,2748,Maruti Swift VDI,2012,370000,60000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,190Nm@ 2000rpm,5.0,1
2749,2749,Maruti Dzire LXI,2020,550000,15000,Petrol,Individual,Manual,First Owner,23.26,1197,88.5,113nm@ 4400rpm,5.0,2
2750,2750,Maruti Swift VXI,2013,325000,150000,Petrol,Individual,Manual,Second Owner,18.6,1197,85.8,114Nm@ 4000rpm,5.0,2
2751,2751,Honda Amaze VX Diesel BSIV,2018,670000,93000,Diesel,Individual,Manual,First Owner,27.4,1498,98.63,200Nm@ 1750rpm,5.0,1
2752,2752,Hyundai i10 Magna 1.1L,2017,385000,42000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
2753,2753,Hyundai Santro Xing GLS,2008,114999,80000,Petrol,Individual,Manual,Second Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5.0,2
2754,2754,Hyundai Santro Xing GLS,2010,200000,90000,Petrol,Individual,Manual,First Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5.0,2
2755,2755,Maruti Vitara Brezza VDi AMT,2019,860000,6500,Diesel,Individual,Automatic,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,3
2756,2756,Maruti Baleno Delta 1.3,2018,600000,60000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5.0,1
2757,2757,Maruti Alto K10 VXI,2016,265000,110000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90Nm@ 3500rpm,5.0,2
2758,2758,Tata Indica V2 Emax CNG GLX,2015,155000,60000,CNG,Individual,Manual,Second Owner,23.7,1193,55.23,90Nm@ 2650rpm,5.0,2
2759,2759,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2019,900000,60000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,200Nm@ 1750rpm,5.0,1
2760,2760,Maruti Ertiga VDI,2013,650000,170000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,200Nm@ 1750rpm,7.0,1
2761,2761,Maruti 800 EX,2004,70000,220000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
2762,2762,Maruti Alto 800 LXI,2012,180000,80000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2763,2763,Hyundai EON Magna Plus,2013,200000,57000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
2764,2764,Hyundai i10 Magna 1.1L,2014,300000,100000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5.0,2
2765,2765,Hyundai Verna 1.6 VTVT S,2015,650000,40000,Petrol,Individual,Manual,First Owner,17.01,1591,121.3,154.9Nm@ 4200rpm,5.0,2
2766,2766,Maruti Alto 800 LXI,2014,267000,40000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5.0,2
2767,2767,Maruti Wagon R LXI CNG,2018,450000,50000,CNG,Individual,Manual,First Owner,26.6,998,58.16,77Nm@ 3500rpm,5.0,2
2768,2768,Hyundai Grand i10 Sportz,2014,400000,90000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,114Nm@ 4000rpm,5.0,2
2769,2769,Mahindra Xylo D4 BSIV,2012,310000,86000,Diesel,Individual,Manual,First Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,8.0,1
2770,2770,Tata Nano Cx,2009,70000,15000,Petrol,Individual,Manual,First Owner,26.0,624,35.0,48Nm@ 3000rpm,4.0,2
2771,2771,Mahindra Bolero 2011-2019 EX AC,2017,675000,70000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
2772,2772,Ford Classic 1.6 Duratec Titanium,2013,350000,120000,Petrol,Individual,Manual,First Owner,14.09,1596,99.6,146Nm@ 3400rpm,5.0,2
2773,2773,Maruti Alto K10 VXI,2014,240000,80000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,90Nm@ 3500rpm,5.0,2
2774,2774,Tata Indigo CS LX (TDI) BS-III,2014,185000,80000,Diesel,Individual,Manual,Second Owner,19.09,1405,69.01,135Nm@ 2500rpm,5.0,1
2775,2775,Hyundai EON Era Plus,2017,250000,50000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5.0,2
2776,2776,Maruti Alto LXi,2009,135000,100000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
2777,2777,Hyundai Verna 1.6 SX,2011,500000,80000,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5.0,1
2778,2778,Tata New Safari DICOR 2.2 VX 4x2,2010,300000,108957,Diesel,Individual,Manual,First Owner,13.93,2179,138.0,320Nm@ 1700-2700rpm,7.0,1
2779,2779,Tata Tiago 1.2 Revotron XT,2017,328000,68000,Petrol,Individual,Manual,Second Owner,23.84,1199,84.0,114Nm@ 3500rpm,5.0,2
2780,2780,Mahindra Bolero 2011-2019 SLE BSIII,2015,509999,65000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
2781,2781,Mahindra Xylo H9,2015,575000,110000,Diesel,Individual,Manual,Second Owner,14.02,2179,118.3,280Nm@ 2400-2800rpm,8.0,1
2782,2782,Mahindra Xylo E8 ABS Airbag BSIV,2012,700000,50000,Diesel,Individual,Manual,First Owner,12.2,2498,112.0,260Nm@ 1800-2200rpm,8.0,1
2783,2783,Maruti Wagon R LXI Minor,2008,105000,100000,Petrol,Individual,Manual,Third Owner,18.9,1061,67.0,84Nm@ 3500rpm,5.0,2
2784,2784,Maruti 800 AC,2008,60000,80000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
2785,2785,Maruti Alto LXi BSIII,2008,112999,80000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
2786,2786,Tata Indica Vista TDI LS,2015,229999,120000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5.0,1
2787,2787,Ford Figo Diesel ZXI,2012,325000,150000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5.0,1
2788,2788,Hyundai i20 1.2 Spotz,2017,650000,20000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5.0,2
2789,2789,Tata Indigo LX,2009,85000,80000,Diesel,Individual,Manual,Second Owner,17.0,1405,70.0,"13.5@ 2,500(kgm@ rpm)",5.0,1
2790,2790,Honda Mobilio RS Option i DTEC,2015,570000,93000,Diesel,Individual,Manual,Second Owner,24.5,1498,98.6,200Nm@ 1750rpm,7.0,1
2791,2791,Maruti Swift VDI BSIV,2015,525000,134000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190Nm@ 2000rpm,5.0,1
2792,2792,Hyundai i20 Magna,2013,350000,90000,Petrol,Individual,Manual,Second Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5.0,2
2793,2793,Maruti Swift VXI with ABS,2007,250000,60000,Petrol,Individual,Manual,First Owner,16.6,1197,85.0,"113Nm@ 4,500rpm",5.0,2
2794,2794,Mahindra Xylo D2 BS IV,2010,300000,120000,Diesel,Individual,Manual,Second Owner,14.0,2489,95.0,220Nm at 1400-2600 rpm,8.0,1
2795,2795,Jeep Compass 2.0 Limited Option,2017,1325000,30000,Diesel,Individual,Manual,First Owner,17.1,1956,170.0,350Nm@ 1750-2500rpm,5.0,1
2796,2796,Hyundai i20 2015-2017 Asta 1.4 CRDi,2017,650000,22200,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,1
2797,2797,Hyundai Grand i10 1.2 Kappa Sportz Option,2018,520000,6000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5.0,2
2798,2798,Maruti Swift VXI Deca,2016,500000,32000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113Nm@ 4200rpm,5.0,2
2799,2799,Renault KWID RXL,2016,220000,90000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5.0,2
2800,2800,Maruti Ciaz 1.3 Alpha,2017,650000,78000,Diesel,Individual,Manual,Third Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,1
2801,2801,Honda WR-V i-VTEC VX,2017,819999,12000,Petrol,Individual,Manual,First Owner,17.5,1199,88.7,110Nm@ 4800rpm,5.0,2
2802,2802,Renault Duster 85PS Diesel RxL Explore,2016,645000,120000,Diesel,Individual,Manual,First Owner,19.87,1461,83.8,200Nm@ 1750rpm,5.0,1
2803,2803,Maruti Ertiga SHVS VDI,2015,780000,40000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200Nm@ 1750rpm,7.0,1
2804,2804,Honda City 2017-2020 EXi,2008,215000,110000,Petrol,Individual,Manual,Second Owner,17.7,1497,78.0,"12.7@ 2,700(kgm@ rpm)",5.0,2
2805,2805,Toyota Innova 2.5 V Diesel 7-seater,2007,600000,260000,Diesel,Individual,Manual,Third Owner,12.8,2494,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,1
2806,2806,Maruti Alto LX,2011,114999,10000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5.0,2
2807,2807,Tata Indica V2 LSi,2012,75000,12000,Petrol,Individual,Manual,First Owner,16.84,1193,64.4,99.8Nm@ 2700rpm,5.0,2
2808,2808,Chevrolet Beat LT,2011,120000,60000,Petrol,Individual,Manual,First Owner,18.6,1199,79.4,108Nm@ 4400rpm,5.0,2
2809,2809,Renault KWID RXT Optional,2016,250000,41000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5.0,2
2810,2810,Maruti Omni E MPI STD BS IV,2018,200000,25000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,59Nm@ 2500rpm,8.0,2
2811,2811,Hyundai Xcent 1.2 Kappa S,2015,380000,30000,Petrol,Individual,Manual,First Owner,19.1,1197,82.0,114Nm@ 4000rpm,5.0,2
2812,2812,Honda Amaze S Option i-DTEC,2018,560000,50000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,200Nm@ 1750rpm,5.0,1
2813,2813,Maruti Ignis 1.2 Zeta BSIV,2018,575000,10000,Petrol,Individual,Manual,First Owner,20.89,1197,81.8,113Nm@ 4200rpm,5.0,2
2814,2814,Mahindra Bolero Power Plus SLE,2017,620000,40000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195Nm@ 1400-2200rpm,7.0,1
2815,2815,Mahindra Scorpio VLX 2WD AIRBAG BSIII,2012,525000,120000,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,8.0,1
2816,2816,Maruti Swift Dzire VDI,2017,635000,40000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190Nm@ 2000rpm,5.0,1
2817,2817,Renault Duster Adventure Edition RXZ AWD,2016,650000,80000,Diesel,Individual,Manual,First Owner,19.72,1461,108.45,245Nm@ 1750rpm,5.0,1
2818,2818,Maruti 800 Std,2001,39000,42108,Petrol,Individual,Manual,First Owner,16.1,796,37.0,59Nm@ 2500rpm,4.0,2
2819,2819,Ford Figo Aspire 1.5 TDCi Titanium Opt,2017,550000,70000,Diesel,Individual,Manual,Second Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5.0,1
2820,2820,Maruti Ritz VDi,2009,145000,150000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,113Nm@ 4500rpm,5.0,1
2821,2821,Tata Indigo LS,2007,130000,100000,Diesel,Individual,Manual,Third Owner,16.1,1405,70.0,"13.5@ 2,500(kgm@ rpm)",5.0,1
2822,2822,Maruti Ertiga ZDI Plus,2017,825000,79000,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5,200Nm@ 1750rpm,7.0,1
2823,2823,Toyota Fortuner 4x2 AT,2015,1650000,91000,Diesel,Dealer,Automatic,Second Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7.0,3
2824,2824,Maruti Vitara Brezza ZDi,2018,875000,50000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5.0,3
2825,2825,Maruti Ciaz ZDi Plus SHVS,2016,650000,81000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,200Nm@ 1750rpm,5.0,1
2826,2826,Jaguar XF 3.0 Litre S Premium Luxury,2014,2000000,51000,Diesel,Individual,Automatic,First Owner,14.74,2993,270.9,600Nm@ 2000rpm,5.0,3
2827,2827,BMW X1 sDrive 20d Sportline,2018,2850000,27000,Diesel,Dealer,Automatic,First Owner,17.05,1995,184.0,380Nm@ 1750-2750rpm,5.0,3
2828,2828,Audi Q3 35 TDI Quattro Premium Plus,2018,2800000,26000,Diesel,Dealer,Automatic,First Owner,15.73,1968,174.33,380Nm@ 1750-2500rpm,5.0,3
2829,2829,BMW 5 Series 520d Sport Line,2018,3900000,17100,Diesel,Dealer,Automatic,First Owner,22.48,1995,187.74,400Nm@ 1750-2500rpm,5.0,3
2830,2830,Chevrolet Sail 1.3 LS,2013,246000,56000,Diesel,Dealer,Manual,First Owner,22.1,1248,74.0,190Nm@ 1750rpm,5.0,1
2831,2831,Honda Amaze S Diesel,2013,325000,60000,Diesel,Dealer,Manual,Second Owner,24.7,1498,98.63,200Nm@ 1750rpm,5.0,1
2832,2832,Jeep Compass 1.4 Limited,2019,1450000,22000,Petrol,Dealer,Automatic,First Owner,16.0,1368,160.0,250Nm@ 1750-2500rpm,5.0,3
2833,2833,Honda BRV i-VTEC V CVT,2017,850000,30000,Petrol,Dealer,Automatic,First Owner,15.4,1497,117.3,145Nm@ 4600rpm,7.0,3
2834,2834,Volkswagen Vento 1.5 TDI Comfortline,2015,560000,43001,Diesel,Dealer,Manual,First Owner,22.27,1498,108.6,250Nm@ 1500-3000rpm,5.0,1
2835,2835,Maruti Ertiga VDI,2015,575000,60000,Diesel,Dealer,Manual,First Owner,25.47,1248,88.5,200Nm@ 1750rpm,7.0,1
2836,2836,Maruti Celerio VXi AMT,2019,470000,9000,Petrol,Dealer,Automatic,First Owner,21.63,998,67.04,90Nm@ 3500rpm,5.0,3
2837,2837,Tata Indigo CS LS (TDI) BS-III,2014,221000,65000,Diesel,Dealer,Manual,First Owner,19.09,1405,69.01,135Nm@ 2500rpm,5.0,1
2838,2838,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,680000,95000,Diesel,Dealer,Manual,First Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8.0,1
2839,2839,Ford Endeavour 2.5L 4X2,2013,700000,62000,Diesel,Dealer,Manual,First Owner,13.1,2499,141.0,330Nm@ 1800rpm,7.0,1
2840,2840,Volvo S60 D4 SUMMUM,2016,1950000,48000,Diesel,Dealer,Automatic,First Owner,9.0,1984,181.0,400Nm@ 1750-2500rpm,5.0,3
2841,2841,Hyundai Creta 1.6 CRDi AT SX Plus,2015,875000,72000,Diesel,Dealer,Automatic,First Owner,17.01,1582,126.2,259.9Nm@ 1900-2750rpm,5.0,3
2842,2842,Hyundai Verna CRDi 1.6 SX Option,2017,850000,35000,Diesel,Individual,Manual,Third Owner,22.0,1582,126.2,259.87nm@ 1500-3000rpm,5.0,1
2843,2843,Renault Duster 85PS Diesel RxL Optional,2013,550000,100600,Diesel,Individual,Manual,Third Owner,20.46,1461,83.8,200Nm@ 1900rpm,5.0,1
2844,2844,Maruti Swift Dzire VDI,2013,480000,105000,Diesel,Individual,Manual,Third Owner,23.4,1248,74.0,190Nm@ 2000rpm,5.0,1
2845,2845,Mahindra Scorpio Intelli Hybrid S10 4WD,2017,1050000,90000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,280Nm@ 1800-2800rpm,7.0,1
2846,2846,Mahindra Bolero 2011-2019 ZLX,2016,631000,92385,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7.0,1
2847,2847,Tata Nano Twist XT,2015,165000,25000,Petrol,Individual,Manual,First Owner,25.4,624,37.5,51Nm@ 4000+/-500rpm,4.0,2
2848,2848,Maruti Ritz VXI,2010,320000,60000,Petrol,Individual,Manual,Second Owner,21.1,1197,85.8,114Nm@ 4000rpm,5.0,2
2849,2849,Maruti Ritz ZXi,2012,360000,100000,Petrol,Individual,Manual,Second Owner,18.5,1197,85.8,114Nm@ 4000rpm,5.0,2
2850,2850,Hyundai Santro Xing XG AT,2004,130000,100000,Petrol,Individual,Automatic,Second Owner,18.9,1248,74.0,190Nm@ 2000rpm,5.0,2
2851,2851,Hyundai Elantra GT,2006,175000,25000,Petrol,Individual,Manual,Third Owner,13.0,1795,127.0,"16.6@ 4,500(kgm@ rpm)",5.0,2
2852,2852,Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,725000,120000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5.0,1
